1682 1778 0 0
OK
0 0 0 0
OK 0
OK
8750,50,50,8652,8663,238,200,209,189
8800,50,50,8701,8714,241,197,209,189
8850,50,50,8751,8765,239,196,209,189
8900,50,50,8803,8816,232,195,209,189
8950,50,50,8854,8868,232,190,209,189
9000,50,50,8906,8921,227,184,209,189
9050,50,50,8960,8973,217,184,209,189
9100,50,50,9014,9026,212,178,209,189
9150,50,50,9068,9078,207,178,209,189
9200,50,50,9117,9129,219,178,209,189
9250,50,50,9167,9179,217,180,209,189
9300,50,50,9217,9229,217,180,209,189
9350,50,50,9265,9278,224,183,209,189
9400,50,50,9313,9328,226,181,209,189
9450,50,50,9361,9377,228,184,209,189
9500,50,50,9407,9426,238,185,209,189
9550,50,50,9454,9475,240,186,209,189
9600,50,50,9502,9524,240,187,209,189
9650,50,50,9549,9572,246,192,209,189
9700,50,50,9596,9620,250,194,209,189
9750,50,50,9644,9667,250,200,209,189
9800,50,50,9694,9715,246,200,209,189
9850,50,50,9743,9763,249,202,209,189
9900,50,50,9793,9811,247,204,209,189
9950,50,50,9843,9859,247,206,209,189
PID_PERIOD,n=197,silent=0,min_ms=49.999,max_ms=50.000,mean_ms=50.000,min_cyc=4999993,max_cyc=5000007,mean_cyc=5000000
